window_id,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
0,CASH_IN,238,4584.15,525728.35,530312.5,80855.85,76271.69,0
0,CASH_OUT,256,37313.95,0.0,0.0,361731.53,399045.48,0
0,CASH_IN,260,272443.99,148570.24,421014.23,289612.22,17168.24,0
0,PAYMENT,41,5857.51,15878.0,10020.49,0.0,0.0,0
0,CASH_OUT,187,247301.75,405.0,0.0,1772797.67,2180796.51,0
0,TRANSFER,31,587031.2,587031.2,0.0,0.0,0.0,1
0,CASH_OUT,255,348628.8,43891.0,0.0,0.0,348628.8,0
0,CASH_OUT,188,161378.22,102.0,0.0,1225546.88,1386925.1,0
0,CASH_OUT,402,40851.21,0.0,0.0,79499.65,120350.86,0
0,PAYMENT,323,17630.72,5079.0,0.0,0.0,0.0,0
0,CASH_IN,305,95797.4,6852347.83,6948145.23,454315.58,358518.19,0
0,CASH_OUT,14,498051.57,2682.0,0.0,3405780.34,3903831.91,0
0,CASH_IN,162,353231.27,10709.0,363940.27,206427.17,0.0,0
0,CASH_IN,250,162892.23,10331.0,173223.23,906825.59,619327.73,0
0,CASH_OUT,390,638693.49,638693.49,0.0,328882.51,967576.0,1
0,CASH_OUT,571,40527.63,37710.0,0.0,248773.51,289301.14,0
0,CASH_OUT,251,247919.81,0.0,0.0,1939280.0,2187199.82,0
0,PAYMENT,550,15360.05,52119.0,36758.95,0.0,0.0,0
0,TRANSFER,400,155933.08,0.0,0.0,6247091.93,6403025.01,0
0,PAYMENT,405,2083.01,412.0,0.0,0.0,0.0,0
0,CASH_OUT,328,6497.42,0.0,0.0,219644.07,226141.49,0
0,CASH_IN,227,92224.75,4707070.19,4799294.94,305102.85,212878.09,0
0,CASH_OUT,379,124217.84,16030.0,0.0,0.0,124217.84,0
0,PAYMENT,21,4527.16,0.0,0.0,0.0,0.0,0
0,CASH_IN,44,29023.84,140.0,29163.84,0.0,0.0,0
0,CASH_OUT,396,404882.79,31909.0,0.0,108530.13,513412.92,0
0,CASH_OUT,277,161855.12,0.0,0.0,1347191.18,1509046.3,0
0,PAYMENT,323,89435.99,10048.0,0.0,0.0,0.0,0
0,TRANSFER,257,170779.76,0.0,0.0,751092.06,921871.82,0
0,PAYMENT,259,13660.06,41213.0,27552.94,0.0,0.0,0
0,CASH_OUT,37,157241.34,0.0,0.0,333370.04,490611.38,0
0,CASH_IN,11,490210.28,24797.0,515007.28,121895.0,0.0,0
0,CASH_IN,324,264660.88,9577.0,274237.88,0.0,0.0,0
0,CASH_IN,301,132498.03,50870.0,183368.03,1270281.0,1137782.98,0
0,CASH_IN,273,43297.65,1610727.99,1654025.64,128978.42,85680.77,0
0,CASH_OUT,15,24325.96,60730.0,36404.04,234941.89,816310.91,0
0,CASH_IN,348,143591.07,2990822.51,3134413.59,569403.08,425812.01,0
0,CASH_IN,182,370611.95,8249015.66,8619627.61,519708.45,241392.22,0
0,PAYMENT,347,16643.04,21173.0,4529.96,0.0,0.0,0
0,CASH_OUT,403,109006.37,10017.0,0.0,0.0,109006.37,0
0,CASH_OUT,187,15840.16,0.0,0.0,1448571.07,1464411.23,0
0,CASH_OUT,396,205398.83,20398.0,0.0,0.0,205398.83,0
0,PAYMENT,42,6158.59,97211.0,91052.41,0.0,0.0,0
0,PAYMENT,406,8951.01,200292.0,191340.99,0.0,0.0,0
0,TRANSFER,475,11424.36,11424.36,0.0,0.0,0.0,1
0,CASH_OUT,205,154356.25,41653.0,0.0,614343.03,768699.28,0
0,CASH_OUT,256,147498.4,0.0,0.0,338007.66,485506.06,0
0,PAYMENT,596,11800.26,26650.82,14850.56,0.0,0.0,0
0,PAYMENT,259,1028.67,13579.69,12551.02,0.0,0.0,0
0,CASH_IN,45,147337.03,6823910.48,6971247.51,2345568.52,2198231.49,0
0,CASH_OUT,354,218349.28,30161.0,0.0,35570.96,253920.24,0
0,CASH_OUT,183,334478.02,100564.0,0.0,1141963.11,1476441.13,0
0,CASH_OUT,18,57515.2,80663.0,23147.8,1209080.84,1483460.56,0
0,CASH_OUT,356,155485.94,1136.0,0.0,744689.42,1232078.77,0
0,PAYMENT,305,20663.31,180002.92,159339.61,0.0,0.0,0
0,TRANSFER,582,1270565.77,1270565.77,0.0,0.0,0.0,1
0,CASH_OUT,637,246280.14,246280.14,0.0,2176735.28,2423015.43,1
0,PAYMENT,43,32.18,225717.8,225685.62,0.0,0.0,0
0,CASH_OUT,15,164694.47,0.0,0.0,2371845.64,2536540.11,0
0,PAYMENT,397,10168.6,30918.0,20749.4,0.0,0.0,0
0,CASH_OUT,21,220948.56,43180.0,0.0,1288605.02,1441747.79,0
0,PAYMENT,10,11760.13,10810.0,0.0,0.0,0.0,0
0,TRANSFER,326,5634847.2,0.0,0.0,9879634.27,15514481.47,0
0,PAYMENT,380,9403.35,0.0,0.0,0.0,0.0,0
0,CASH_OUT,235,133806.79,0.0,0.0,3359109.42,3492916.21,0
0,CASH_IN,41,76057.4,4922572.35,4998629.75,7020145.02,6944087.62,0
0,CASH_OUT,278,376461.76,120846.0,0.0,0.0,376461.76,0
0,PAYMENT,240,1411.6,31914.0,30502.4,0.0,0.0,0
0,CASH_IN,20,61418.73,2281711.57,2343130.3,259290.43,197871.7,0
0,CASH_OUT,326,230914.14,0.0,0.0,5125394.61,5356308.75,0
0,CASH_IN,160,191206.76,85570.0,276776.76,72433.5,0.0,0
0,TRANSFER,167,264140.4,0.0,0.0,628499.46,892639.86,0
0,CASH_OUT,211,11378.91,385084.0,373705.09,58253.88,69632.79,0
0,CASH_IN,227,74573.3,166253.63,240826.93,1705798.8,1631225.51,0
0,PAYMENT,331,28110.59,30462.21,2351.62,0.0,0.0,0
0,PAYMENT,323,63250.93,22795.0,0.0,0.0,0.0,0
0,TRANSFER,617,10000000.0,22542664.27,12542664.27,0.0,0.0,1
0,TRANSFER,533,3439121.37,3439121.37,0.0,0.0,0.0,1
0,CASH_OUT,505,133462.4,0.0,0.0,228034.41,361496.81,0
0,PAYMENT,405,1854.1,35508.0,33653.9,0.0,0.0,0
0,CASH_OUT,209,145402.36,0.0,0.0,5163187.41,5308589.77,0
0,CASH_IN,396,265947.96,256759.0,522706.96,263506.42,0.0,0
0,TRANSFER,690,343429.34,343429.34,0.0,0.0,0.0,1
0,TRANSFER,370,563149.41,563149.41,0.0,0.0,0.0,1
0,CASH_IN,378,235134.57,4103483.72,4338618.3,2124845.48,1889710.9,0
0,PAYMENT,215,21241.86,75.0,0.0,0.0,0.0,0
0,CASH_OUT,164,32110.06,15175.0,0.0,4322493.07,4354603.13,0
0,CASH_OUT,43,41919.97,3043.0,0.0,258261.19,300181.16,0
0,CASH_OUT,179,271574.64,102474.0,0.0,0.0,271574.64,0
0,CASH_OUT,372,160414.57,0.0,0.0,321251.1,481665.67,0
0,CASH_IN,185,272862.67,1923791.58,2196654.25,1004016.23,731153.57,0
0,CASH_OUT,279,231161.48,231161.48,0.0,0.0,231161.48,1
0,CASH_OUT,305,199092.33,0.0,0.0,325605.46,524697.79,0
0,CASH_IN,164,44111.76,9011390.7,9055502.45,4725893.01,4681781.25,0
0,TRANSFER,113,1636403.22,1636403.22,0.0,0.0,0.0,1
0,PAYMENT,132,47502.25,260403.51,212901.26,0.0,0.0,0
0,CASH_OUT,225,93259.58,203497.0,110237.42,0.0,93259.58,0
0,CASH_IN,302,105140.21,5656548.97,5761689.18,404009.63,298869.42,0
0,PAYMENT,44,3198.34,21186.0,17987.66,0.0,0.0,0
0,CASH_OUT,251,78476.68,3095.0,0.0,0.0,78476.68,0
0,TRANSFER,207,178396.77,0.0,0.0,2332976.62,2511373.39,0
0,CASH_IN,298,198718.37,884458.37,1083176.74,1189718.42,991000.06,0
0,CASH_OUT,254,75271.63,0.0,0.0,966505.0,1041776.63,0
0,CASH_IN,403,262163.09,4334374.05,4596537.15,695443.5,433280.41,0
0,CASH_OUT,692,82477.09,31230.0,0.0,5727896.81,5810373.89,0
0,CASH_OUT,8,38390.65,11226.96,0.0,743712.51,392132.46,0
0,PAYMENT,11,6446.37,59755.0,53308.63,0.0,0.0,0
0,CASH_OUT,36,763975.41,163095.85,0.0,1181220.57,1945195.98,0
0,PAYMENT,19,2377.67,14940.0,12562.33,0.0,0.0,0
0,PAYMENT,204,7175.2,0.0,0.0,0.0,0.0,0
0,PAYMENT,283,18986.73,0.0,0.0,0.0,0.0,0
0,PAYMENT,661,24238.84,0.0,0.0,0.0,0.0,0
0,PAYMENT,14,9009.57,0.0,0.0,0.0,0.0,0
0,CASH_OUT,274,5052211.09,5052211.09,0.0,6890050.56,11942261.64,1
0,PAYMENT,323,1675.65,21354.0,19678.35,0.0,0.0,0
0,CASH_OUT,234,243241.69,16749.0,0.0,462813.43,1209497.06,0
0,TRANSFER,333,442039.68,0.0,0.0,3770699.8,4212739.48,0
0,CASH_OUT,347,44687.29,70820.0,26132.71,124041.41,168728.7,0
0,PAYMENT,398,13470.02,6043.0,0.0,0.0,0.0,0
0,CASH_OUT,17,159289.45,588.0,0.0,1158381.83,1332770.55,0
0,PAYMENT,136,194.69,274125.32,273930.64,0.0,0.0,0
0,CASH_OUT,42,150742.17,0.0,0.0,405989.23,556731.41,0
0,TRANSFER,401,65365.11,65365.11,0.0,0.0,0.0,1
0,CASH_OUT,227,22462.46,438.0,0.0,0.0,22462.46,0
0,PAYMENT,8,8453.68,37304.87,28851.18,0.0,0.0,0
0,CASH_OUT,404,55133.55,144657.0,89523.45,304317.14,359450.69,0
0,CASH_OUT,406,255034.88,11411.0,0.0,194181.57,449216.46,0
0,CASH_OUT,255,13024.19,0.0,0.0,2055810.53,2396239.2,0
0,PAYMENT,400,20438.47,30614.0,10175.53,0.0,0.0,0
0,PAYMENT,280,3345.09,0.0,0.0,0.0,0.0,0
0,PAYMENT,328,6634.35,1511.46,0.0,0.0,0.0,0
0,PAYMENT,166,22733.56,0.0,0.0,0.0,0.0,0
0,PAYMENT,380,7077.77,10511.52,3433.75,0.0,0.0,0
0,CASH_OUT,261,2241630.36,2241630.36,0.0,5951537.54,8193167.9,1
0,DEBIT,282,3808.74,943.0,0.0,167392.56,171201.29,0
0,TRANSFER,38,75288.76,0.0,0.0,337658.98,412947.74,0
0,PAYMENT,158,1637.43,0.0,0.0,0.0,0.0,0
0,CASH_OUT,36,183510.45,1184.0,0.0,1463085.27,2234631.32,0
0,TRANSFER,399,3002953.14,0.0,0.0,9338463.63,12341416.76,0
0,DEBIT,251,2543.58,0.0,0.0,50292.2,52835.79,0
0,CASH_OUT,297,581336.07,260.0,0.0,2247611.03,2828947.1,0
0,TRANSFER,228,1323909.85,1323909.85,0.0,0.0,0.0,1
0,CASH_OUT,15,233090.46,206901.0,0.0,2093.18,235183.64,0
0,PAYMENT,331,39335.86,0.0,0.0,0.0,0.0,0
0,CASH_OUT,287,115929.87,0.0,0.0,1609275.5,1725205.37,0
0,CASH_IN,43,117862.0,26986341.26,27104203.26,13050550.33,12932688.33,0
0,CASH_OUT,402,124847.41,108710.0,0.0,2486984.8,2611832.21,0
0,CASH_IN,400,186674.27,3870332.46,4057006.73,4335267.43,4148593.16,0
0,TRANSFER,129,232023.42,413932.0,181908.58,1902899.05,2134922.47,0
0,PAYMENT,692,13357.04,11035.0,0.0,0.0,0.0,0
0,TRANSFER,95,33676.59,33676.59,0.0,0.0,0.0,1
0,CASH_IN,18,90562.37,1502302.19,1592864.56,241594.51,151032.14,0
0,PAYMENT,587,8839.32,157.0,0.0,0.0,0.0,0
0,PAYMENT,15,11868.83,0.0,0.0,0.0,0.0,0
0,TRANSFER,259,248071.56,248071.56,0.0,0.0,0.0,1
0,PAYMENT,263,3929.73,25439.28,21509.56,0.0,0.0,0
0,PAYMENT,373,2023.92,0.0,0.0,0.0,0.0,0
0,PAYMENT,401,12548.41,0.0,0.0,0.0,0.0,0
0,PAYMENT,212,2030.76,15914.0,13883.24,0.0,0.0,0
0,TRANSFER,305,508287.03,0.0,0.0,9744266.26,10252553.29,0
0,CASH_OUT,369,295523.84,0.0,0.0,4567808.53,4863332.37,0
0,CASH_OUT,309,3565.89,0.0,0.0,230346.53,233912.42,0
0,TRANSFER,525,181256.61,0.0,0.0,593587.12,774843.74,0
0,PAYMENT,33,30178.18,38605.79,8427.61,0.0,0.0,0
0,PAYMENT,160,12855.4,0.0,0.0,0.0,0.0,0
0,PAYMENT,349,19479.8,183529.0,164049.2,0.0,0.0,0
0,CASH_IN,42,169918.42,18.0,169936.42,0.0,0.0,0
