window_id,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
0,CASH_OUT,400,130023.7,0.0,0.0,1364105.0,1494128.7,0
0,CASH_IN,263,132843.79,15521854.04,15654697.83,170388.67,37544.88,0
0,CASH_OUT,41,60643.11,2226.0,0.0,768052.84,828695.95,0
0,PAYMENT,18,5612.1,379041.63,373429.53,0.0,0.0,0
0,CASH_OUT,469,213447.79,0.0,0.0,495531.59,708979.39,0
0,TRANSFER,227,2508.97,198111.0,195602.03,0.0,2508.97,0
0,PAYMENT,228,2015.89,0.0,0.0,0.0,0.0,0
0,CASH_OUT,161,198079.45,60249.0,0.0,576550.27,958294.36,0
0,PAYMENT,235,5055.88,21064.0,16008.12,0.0,0.0,0
0,CASH_OUT,297,336813.13,22572.0,0.0,0.0,336813.13,0
0,CASH_OUT,499,705529.08,705529.08,0.0,41951.21,747480.29,1
0,CASH_OUT,228,121733.26,0.0,0.0,251203.22,372936.47,0
0,PAYMENT,11,1839.19,0.0,0.0,0.0,0.0,0
0,PAYMENT,307,10315.39,46249.0,35933.61,0.0,0.0,0
0,PAYMENT,393,31333.9,14464.0,0.0,0.0,0.0,0
0,CASH_OUT,404,471222.7,0.0,0.0,1826146.71,2297369.41,0
0,TRANSFER,178,1353371.7,280228.01,0.0,2063492.5,3416864.19,0
0,PAYMENT,20,14382.36,0.0,0.0,0.0,0.0,0
0,PAYMENT,230,10097.91,52942.0,42844.09,0.0,0.0,0
0,PAYMENT,251,24659.32,38020.47,13361.15,0.0,0.0,0
0,PAYMENT,325,18774.39,157808.53,139034.14,0.0,0.0,0
0,CASH_IN,375,146071.98,742.0,146813.98,210033.09,63961.11,0
0,CASH_IN,402,12396.64,85864.0,98260.64,529773.82,517377.18,0
0,CASH_IN,160,227749.3,15912.0,243661.3,0.0,0.0,0
0,CASH_IN,43,349509.92,4069833.58,4419343.5,686591.27,337081.35,0
0,CASH_OUT,400,30813.9,0.0,0.0,11787501.62,11818315.51,0
0,CASH_IN,231,53826.34,6608372.16,6662198.51,210814.65,156988.31,0
0,CASH_IN,394,146471.11,6071.0,152542.11,2022207.03,1875735.92,0
0,PAYMENT,354,7818.34,61092.0,53273.66,0.0,0.0,0
0,CASH_OUT,402,11714.32,0.0,0.0,155871.22,167585.55,0
0,CASH_OUT,372,32049.84,8025.0,0.0,122181.02,154230.87,0
0,CASH_OUT,181,375446.61,0.0,0.0,3148424.0,3523870.61,0
0,CASH_IN,350,465413.94,45698.0,511111.94,644343.57,178929.63,0
0,CASH_IN,546,273280.38,1719218.87,1992499.24,527315.15,254034.77,0
0,PAYMENT,544,9953.74,60488.0,50534.26,0.0,0.0,0
0,CASH_IN,257,121435.91,64252.0,185687.91,2035007.16,1913571.25,0
