window_id,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
0,CASH_OUT,673,145067.24,145067.24,0.0,1415212.22,1560279.46,1
0,PAYMENT,136,3035.74,0.0,0.0,0.0,0.0,0
0,TRANSFER,352,919486.2,0.0,0.0,1757049.15,2676535.35,0
0,PAYMENT,383,7473.77,1090.0,0.0,0.0,0.0,0
0,TRANSFER,256,281340.72,0.0,0.0,4179558.79,4460899.51,0
0,CASH_IN,400,86175.84,826310.15,912485.98,423982.7,337806.87,0
0,CASH_OUT,567,93076.63,13369.0,0.0,289677.32,382753.94,0
0,CASH_OUT,378,202393.9,17104.0,0.0,51428.08,253821.98,0
0,TRANSFER,369,852868.37,0.0,0.0,1063858.44,1916726.81,0
0,CASH_OUT,16,174521.64,0.0,0.0,200266.83,343686.86,0
0,TRANSFER,371,2341943.17,0.0,0.0,3762753.27,6104696.44,0
0,CASH_IN,306,114198.74,1259289.34,1373488.08,229696.6,115497.86,0
0,CASH_IN,283,20630.36,18895.0,39525.36,267720.1,247089.73,0
0,CASH_OUT,283,34744.88,1885.0,0.0,1020056.22,1054801.1,0
0,CASH_IN,161,313865.14,4066.0,317931.14,362365.4,48500.26,0
0,CASH_IN,351,175299.42,4838.0,180137.42,0.0,0.0,0
0,PAYMENT,275,4688.53,20724.0,16035.47,0.0,0.0,0
0,CASH_OUT,297,22260.82,0.0,0.0,135954.29,158215.1,0
0,CASH_OUT,374,30085.49,0.0,0.0,927059.41,957144.9,0
0,PAYMENT,160,28374.21,9028.0,0.0,0.0,0.0,0
0,CASH_OUT,204,236958.6,0.0,0.0,3005835.44,3242794.03,0
0,CASH_OUT,279,144044.35,144044.35,0.0,0.0,144044.35,1
0,CASH_OUT,132,64779.26,0.0,0.0,92957.72,157736.98,0
0,CASH_OUT,226,221951.95,54496.0,0.0,7259.93,229211.88,0
0,CASH_OUT,14,13903.9,0.0,0.0,366913.52,380817.42,0
0,CASH_OUT,9,361559.69,361559.69,0.0,504667.31,189441.24,1
0,CASH_OUT,183,180843.7,0.0,0.0,493671.56,674515.26,0
0,CASH_OUT,330,57373.03,5658.0,0.0,229818.81,287191.84,0
0,PAYMENT,5,12986.85,17700.37,4713.51,0.0,0.0,0
0,CASH_OUT,279,156965.8,0.0,0.0,238658.16,395623.97,0
0,PAYMENT,381,743.63,5578.0,4834.37,0.0,0.0,0
0,CASH_OUT,402,293087.31,0.0,0.0,401658.14,694745.45,0
0,CASH_OUT,395,42730.33,0.0,0.0,293472.12,336202.45,0
0,CASH_OUT,327,132119.59,235248.0,103128.41,236943.53,369063.11,0
0,PAYMENT,130,5592.84,0.0,0.0,0.0,0.0,0
0,CASH_IN,251,65013.78,11218480.79,11283494.56,6924106.65,6859092.87,0
0,CASH_OUT,284,140201.57,0.0,0.0,324970.77,465172.34,0
0,PAYMENT,379,8895.98,92166.78,83270.79,0.0,0.0,0
0,TRANSFER,236,67050.5,67050.5,0.0,0.0,0.0,1
0,PAYMENT,349,9088.55,49299.0,40210.45,0.0,0.0,0
0,CASH_OUT,347,151490.85,40538.0,0.0,0.0,151490.85,0
0,TRANSFER,203,63746.93,0.0,0.0,362828.79,426575.72,0
0,CASH_OUT,15,128678.27,0.0,0.0,4859219.06,5230655.27,0
0,CASH_OUT,133,370342.94,90195.0,0.0,1685401.18,2055744.12,0
0,PAYMENT,259,6717.69,0.0,0.0,0.0,0.0,0
0,CASH_IN,416,200071.02,7505984.67,7706055.69,10909079.47,10709008.45,0
0,CASH_OUT,401,4481768.26,4481768.26,0.0,345600.94,4827369.2,1
0,CASH_OUT,39,121375.28,0.0,0.0,2331234.32,2300373.95,0
0,CASH_OUT,585,306706.04,0.0,0.0,314133.9,620839.94,0
0,CASH_IN,141,393054.43,5869530.57,6262584.99,2392736.33,1999681.91,0
0,PAYMENT,261,6374.36,280582.73,274208.37,0.0,0.0,0
0,CASH_OUT,214,104368.29,0.0,0.0,1079882.95,1184251.24,0
0,PAYMENT,474,3880.56,26533.2,22652.64,0.0,0.0,0
0,CASH_IN,186,165455.59,751874.03,917329.62,15160456.36,14995000.76,0
0,PAYMENT,41,13049.18,69734.7,56685.53,0.0,0.0,0
0,CASH_OUT,476,53949.24,405374.0,351424.76,0.0,53949.24,0
0,CASH_OUT,302,46539.31,21643.0,0.0,0.0,46539.31,0
0,PAYMENT,157,7064.42,0.0,0.0,0.0,0.0,0
0,CASH_OUT,333,232566.66,0.0,0.0,6764141.18,6996707.84,0
0,PAYMENT,22,13053.17,32125.99,19072.82,0.0,0.0,0
0,TRANSFER,297,1323085.72,39706.0,0.0,0.0,1323085.72,0
0,CASH_OUT,321,358443.66,0.0,0.0,1675098.63,2033542.29,0
0,CASH_OUT,10,210882.24,269.0,0.0,248590.67,267612.53,0
0,CASH_OUT,259,195551.98,0.0,0.0,993254.05,1188806.03,0
0,CASH_OUT,565,260023.13,22147.0,0.0,269154.26,529177.39,0
0,PAYMENT,47,5936.8,99988.0,94051.2,0.0,0.0,0
0,PAYMENT,284,29796.34,38218.59,8422.25,0.0,0.0,0
0,CASH_OUT,139,313556.17,15076.0,0.0,921783.96,1235340.13,0
0,CASH_OUT,310,190415.08,0.0,0.0,904359.76,1094774.84,0
0,CASH_IN,249,192051.88,20861.0,212912.88,1298371.02,1106319.13,0
0,CASH_IN,203,173263.41,370.0,173633.41,0.0,0.0,0
0,PAYMENT,400,24354.49,171.0,0.0,0.0,0.0,0
0,CASH_OUT,528,181224.98,181224.98,0.0,23302.75,204527.73,1
0,TRANSFER,260,756146.71,0.0,0.0,3402056.0,4158202.71,0
0,CASH_OUT,546,102771.42,275925.83,173154.41,412496.17,515267.59,0
0,TRANSFER,208,547638.22,150897.32,0.0,593739.18,1141377.4,0
0,CASH_IN,16,257315.86,135.0,257450.86,42820.19,0.0,0
0,PAYMENT,252,24997.44,107.0,0.0,0.0,0.0,0
