window_id,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
0,PAYMENT,525,68297.61,330.0,0.0,0.0,0.0,0
0,CASH_OUT,207,129761.15,28899.0,0.0,328846.17,458607.32,0
0,CASH_OUT,310,15699.59,52109.47,36409.89,272028.83,287728.42,0
0,TRANSFER,36,2859356.09,0.0,0.0,11386559.35,14245915.44,0
0,PAYMENT,42,10722.04,0.0,0.0,0.0,0.0,0
0,CASH_OUT,190,47111.6,89075.0,41963.4,0.0,47111.6,0
0,CASH_OUT,180,162784.64,0.0,0.0,1057213.34,1219997.98,0
0,TRANSFER,209,413634.29,15045.0,0.0,130188.13,543822.42,0
0,CASH_IN,37,107596.37,292822.93,400419.3,1582349.0,1474752.62,0
0,CASH_OUT,11,57573.14,58243.0,669.86,336811.19,1224352.64,0
0,CASH_OUT,157,1946687.34,1946687.34,0.0,0.0,1946687.34,1
0,CASH_OUT,283,53735.0,0.0,0.0,259192.65,312927.65,0
0,PAYMENT,19,14130.79,157851.0,143720.21,0.0,0.0,0
0,CASH_OUT,332,43179.51,0.0,0.0,332663.9,375843.41,0
0,TRANSFER,736,172915.56,172915.56,0.0,0.0,0.0,1
0,PAYMENT,394,25436.38,50287.0,24850.62,0.0,0.0,0
0,PAYMENT,377,13758.59,5581.0,0.0,0.0,0.0,0
0,CASH_IN,20,114628.81,9126654.23,9241283.03,3301754.58,3187125.77,0
0,CASH_IN,258,54620.28,1962597.6,2017217.88,88063.52,33443.24,0
0,PAYMENT,354,10685.72,1537.0,0.0,0.0,0.0,0
0,CASH_OUT,351,27391.05,14742.0,0.0,131467826.05,131495217.1,0
0,CASH_IN,42,437761.78,7109063.86,7546825.64,5057958.07,4620196.29,0
0,CASH_OUT,228,52008.52,101558.0,49549.48,268013.76,320022.29,0
0,TRANSFER,69,2960254.17,2960254.17,0.0,0.0,0.0,1
0,CASH_OUT,48,1215297.01,1215297.01,0.0,2497294.92,3712591.93,1
0,DEBIT,300,1545.09,0.0,0.0,1035659.52,1037204.61,0
0,TRANSFER,282,2050653.79,0.0,0.0,4477969.51,6708227.86,0
0,CASH_OUT,281,97615.4,0.0,0.0,997270.69,1094886.09,0
0,CASH_IN,211,21037.31,18758548.72,18779586.04,83260.58,62223.26,0
0,PAYMENT,14,10731.15,4932.0,0.0,0.0,0.0,0
0,PAYMENT,496,4783.2,1221.0,0.0,0.0,0.0,0
0,PAYMENT,687,14564.61,460437.14,445872.53,0.0,0.0,0
0,CASH_OUT,330,42234.55,0.0,0.0,316188.51,358423.06,0
0,CASH_IN,404,20683.98,2466907.2,2487591.17,592765.03,572081.05,0
0,DEBIT,288,1205.98,31194.0,29988.02,19820.65,21026.64,0
0,PAYMENT,17,13451.23,0.0,0.0,0.0,0.0,0
0,TRANSFER,596,351603.21,15040.0,0.0,168479.81,520083.02,0
0,CASH_IN,302,240595.43,2139.22,242734.65,7604835.41,7364239.98,0
0,CASH_OUT,598,453699.35,453699.35,0.0,1321758.82,1775458.17,1
0,PAYMENT,329,26689.66,32012.68,5323.02,0.0,0.0,0
0,CASH_OUT,130,226937.28,0.0,0.0,953210.53,1180147.81,0
0,PAYMENT,131,20812.65,128354.0,107541.35,0.0,0.0,0
0,CASH_IN,131,436793.62,361955.9,798749.52,709006.05,272212.42,0
0,CASH_OUT,354,99653.6,0.0,0.0,121501.23,221154.82,0
0,PAYMENT,354,3555.56,40197.86,36642.3,0.0,0.0,0
0,PAYMENT,228,12282.23,0.0,0.0,0.0,0.0,0
0,CASH_IN,301,41133.0,22021.0,63154.0,245025.55,203892.55,0
0,CASH_OUT,235,638487.85,638487.85,0.0,0.0,638487.85,1
0,CASH_OUT,44,17805.16,0.0,0.0,3065247.41,3083052.57,0
0,PAYMENT,281,9314.15,2552.0,0.0,0.0,0.0,0
0,CASH_OUT,260,203044.94,19905.0,0.0,0.0,203044.94,0
0,CASH_OUT,135,128417.96,128417.96,0.0,99429.91,227847.87,1
0,CASH_OUT,528,11070.29,11070.29,0.0,341891.92,352962.21,1
0,CASH_OUT,254,308321.14,21529.0,0.0,0.0,308321.14,0
0,CASH_OUT,301,75293.79,0.0,0.0,1995575.06,2070868.85,0
0,CASH_OUT,37,49760.26,82882.0,33121.74,0.0,49760.26,0
0,CASH_OUT,209,110197.08,0.0,0.0,586205.69,696402.77,0
0,CASH_OUT,44,61349.14,0.0,0.0,1603757.75,1665106.89,0
0,PAYMENT,230,16471.59,30614.0,14142.41,0.0,0.0,0
0,CASH_IN,306,178696.52,8204854.1,8383550.62,2479890.89,2301194.37,0
0,CASH_IN,139,17114.65,1080.0,18194.65,2443819.48,2426704.83,0
0,CASH_IN,258,215540.34,5605652.8,5821193.14,1203607.79,988067.44,0
0,CASH_IN,325,157466.65,25913952.82,26071419.47,162468.73,5002.08,0
0,CASH_IN,7,569038.9,8067733.13,8636772.03,6166117.39,5597078.49,0
0,CASH_IN,332,36701.98,165875.0,202576.98,397997.53,361295.56,0
0,PAYMENT,345,21080.1,106172.0,85091.9,0.0,0.0,0
0,CASH_OUT,236,2438.71,30379.0,27940.29,0.0,39316.02,0
0,PAYMENT,277,6451.97,0.0,0.0,0.0,0.0,0
0,TRANSFER,303,131584.01,5646.0,0.0,960747.42,1092331.43,0
0,PAYMENT,178,3296.32,0.0,0.0,0.0,0.0,0
0,PAYMENT,239,18608.31,22760.66,4152.35,0.0,0.0,0
0,CASH_OUT,209,20340.56,21335.31,994.75,2320559.44,2340900.0,0
0,CASH_OUT,309,30475.12,11332.0,0.0,1420538.68,1451013.8,0
0,PAYMENT,252,5155.38,31496.0,26340.62,0.0,0.0,0
0,PAYMENT,281,9799.47,520.0,0.0,0.0,0.0,0
0,CASH_OUT,12,217837.3,219839.63,2002.33,255572.87,473410.18,0
0,CASH_OUT,207,164472.82,49066.0,0.0,630695.83,795168.66,0
0,CASH_IN,335,188546.46,8530901.52,8719447.98,571583.96,383037.5,0
0,CASH_OUT,35,16207.46,0.0,0.0,74799.75,153784.39,0
0,PAYMENT,164,9383.35,196230.56,186847.21,0.0,0.0,0
0,PAYMENT,280,1868.35,0.0,0.0,0.0,0.0,0
0,PAYMENT,252,9602.23,0.0,0.0,0.0,0.0,0
0,PAYMENT,451,5328.98,111302.0,105973.02,0.0,0.0,0
0,PAYMENT,376,13534.28,0.0,0.0,0.0,0.0,0
0,PAYMENT,372,3050.72,634772.0,631721.28,0.0,0.0,0
0,CASH_OUT,347,227676.52,511551.0,283874.48,166226.4,393902.92,0
0,PAYMENT,262,2169.86,11577.0,9407.14,0.0,0.0,0
0,TRANSFER,137,170618.88,0.0,0.0,1077078.12,1247697.0,0
0,CASH_OUT,186,134669.74,0.0,0.0,2989801.92,3124471.66,0
0,TRANSFER,14,377616.62,0.0,0.0,2296405.3,3768010.75,0
0,CASH_OUT,316,607684.02,607684.02,0.0,1788810.68,2396494.7,1
0,TRANSFER,155,41461.61,0.0,0.0,1264139.46,1305601.07,0
0,CASH_IN,355,57381.35,40586.0,97967.35,97768.94,40387.59,0
0,PAYMENT,256,11915.6,18496.0,6580.4,0.0,0.0,0
