window_id,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
0,PAYMENT,407,11500.29,27011.0,15510.71,0.0,0.0,0
0,CASH_OUT,621,662104.87,662104.87,0.0,532995.06,1195099.93,1
0,CASH_IN,186,151902.57,179693.0,331595.57,0.0,0.0,0
0,PAYMENT,226,45721.55,0.0,0.0,0.0,0.0,0
0,PAYMENT,357,6659.69,5508.0,0.0,0.0,0.0,0
0,CASH_OUT,227,232262.03,85803.0,0.0,663012.82,895274.85,0
0,CASH_IN,16,274043.35,5047.0,279090.35,365095.46,114805.14,0
0,PAYMENT,212,1575.74,9967.0,8391.26,0.0,0.0,0
0,CASH_OUT,24,63741.03,0.0,0.0,192794.55,256535.58,0
0,PAYMENT,11,30220.26,141747.08,111526.82,0.0,0.0,0
0,CASH_IN,300,458872.22,567221.0,1026093.22,10388504.53,9929632.31,0
0,PAYMENT,323,39944.89,0.0,0.0,0.0,0.0,0
0,PAYMENT,185,21975.77,59473.0,37497.23,0.0,0.0,0
0,CASH_IN,15,107089.52,29925.0,137014.52,0.0,0.0,0
0,CASH_OUT,201,440535.77,0.0,0.0,1100152.26,1540688.03,0
0,CASH_OUT,135,89750.05,2678.0,0.0,73957.28,163707.33,0
0,CASH_IN,304,64082.2,120181.0,184263.2,0.0,0.0,0
0,PAYMENT,281,30789.9,0.0,0.0,0.0,0.0,0
0,CASH_OUT,617,10000000.0,10000000.0,0.0,0.0,10000000.0,1
0,CASH_OUT,234,38257.45,0.0,0.0,303411.68,341669.13,0
0,CASH_IN,40,279714.05,457286.69,737000.74,7686213.54,7406499.48,0
0,PAYMENT,589,4896.4,291333.2,286436.8,0.0,0.0,0
0,TRANSFER,256,535477.56,0.0,0.0,2718952.81,3254430.37,0
0,PAYMENT,20,12574.9,9958.0,0.0,0.0,0.0,0
0,PAYMENT,129,15624.31,7080.0,0.0,0.0,0.0,0
0,CASH_IN,396,235352.35,232.0,235584.35,0.0,0.0,0
0,TRANSFER,25,296333.54,296333.54,0.0,0.0,0.0,1
0,TRANSFER,238,479502.71,10688.0,0.0,1224387.17,1703889.88,0
0,CASH_IN,250,533614.94,7491045.69,8024660.63,5010221.91,4476606.97,0
0,CASH_IN,395,219821.88,11071.0,230892.88,1414080.48,1194258.59,0
0,PAYMENT,157,17260.81,20297.0,3036.19,0.0,0.0,0
0,CASH_IN,306,110832.28,15255666.03,15366498.31,733117.66,622285.38,0
0,PAYMENT,251,1525.01,162259.63,160734.61,0.0,0.0,0
0,PAYMENT,180,3945.94,0.0,0.0,0.0,0.0,0
0,PAYMENT,378,1434.98,0.0,0.0,0.0,0.0,0
0,PAYMENT,20,1478.47,0.0,0.0,0.0,0.0,0
0,CASH_IN,142,174643.46,100427.0,275070.46,147476.3,0.0,0
0,CASH_OUT,405,113947.41,5059.0,0.0,349741.7,463689.11,0
0,TRANSFER,16,280465.23,0.0,0.0,1436978.97,1745564.91,0
0,TRANSFER,43,532254.1,1101.0,0.0,711667.65,1243921.75,0
0,CASH_OUT,187,88686.57,18825.0,0.0,192135.89,280822.45,0
0,CASH_OUT,13,38301.62,0.0,0.0,2876356.2,3005129.92,0
0,PAYMENT,145,15702.11,11076.0,0.0,0.0,0.0,0
0,PAYMENT,297,16038.91,0.0,0.0,0.0,0.0,0
0,TRANSFER,405,70382.18,70382.18,0.0,0.0,0.0,1
0,CASH_IN,209,125460.69,1513170.8,1638631.48,727229.45,601768.77,0
0,CASH_OUT,186,117547.94,0.0,0.0,1144352.8,1261900.74,0
0,CASH_IN,348,284268.37,5310626.13,5594894.5,906094.04,621825.67,0
0,CASH_OUT,289,87219.11,87219.11,0.0,45443.64,132662.75,1
0,CASH_OUT,37,318001.61,161943.78,0.0,379206.79,796524.43,0
0,CASH_OUT,235,189615.02,5621.0,0.0,3137618.46,3327233.49,0
0,CASH_IN,308,325957.73,5458019.87,5783977.61,1635400.26,1309442.53,0
0,CASH_OUT,322,352501.74,5055.0,0.0,120032.3,472534.04,0
0,CASH_OUT,420,211110.7,36443.0,0.0,12577.98,223688.69,0
0,PAYMENT,47,9555.29,18872.0,9316.71,0.0,0.0,0
0,PAYMENT,230,13976.26,15395.0,1418.74,0.0,0.0,0
0,CASH_OUT,164,18979.89,107.0,0.0,256155.07,275134.96,0
0,CASH_IN,45,16952.95,78971.0,95923.95,100749.69,83796.74,0
0,CASH_OUT,353,370563.61,0.0,0.0,47306601.43,47677165.05,0
0,CASH_OUT,212,276837.75,0.0,0.0,1145057.65,1421895.4,0
0,TRANSFER,146,322329.78,322329.78,0.0,0.0,0.0,1
0,TRANSFER,277,1224987.08,0.0,0.0,1872041.51,3097028.59,0
0,PAYMENT,277,8218.2,0.0,0.0,0.0,0.0,0
0,CASH_OUT,119,66893.91,11247.0,0.0,4886146.73,4953040.65,0
0,PAYMENT,300,23788.42,20278.0,0.0,0.0,0.0,0
0,PAYMENT,306,5037.56,303504.07,298466.52,0.0,0.0,0
0,PAYMENT,550,10261.59,0.0,0.0,0.0,0.0,0
0,CASH_OUT,281,88463.1,0.0,0.0,780497.69,868960.79,0
0,TRANSFER,43,26127.47,0.0,0.0,2480091.52,2506920.41,0
0,PAYMENT,325,5289.82,0.0,0.0,0.0,0.0,0
0,PAYMENT,207,16800.78,6054.0,0.0,0.0,0.0,0
0,CASH_OUT,331,74261.01,6277.0,0.0,35330.4,109591.41,0
0,PAYMENT,210,2322.95,279117.0,276794.05,0.0,0.0,0
0,CASH_OUT,187,274761.15,53.0,0.0,7398811.14,7673572.29,0
0,CASH_OUT,227,65865.44,0.0,0.0,266339.27,332204.71,0
0,CASH_OUT,18,42550.02,189969.9,147419.88,466958.2,509508.22,0
0,PAYMENT,287,4149.37,62128.0,57978.63,0.0,0.0,0
0,CASH_IN,9,117669.05,2235653.75,2353322.8,353131.35,55951.51,0
0,PAYMENT,588,18285.87,259431.92,241146.05,0.0,0.0,0
0,CASH_IN,323,303922.54,1985.0,305907.54,251606.41,0.0,0
0,CASH_IN,375,212118.62,1870025.71,2082144.33,478673.58,266554.95,0
0,PAYMENT,229,5556.56,51991.95,46435.39,0.0,0.0,0
0,CASH_IN,11,188073.77,9528299.4,9716373.17,675390.11,487316.35,0
0,PAYMENT,307,32081.53,5522.0,0.0,0.0,0.0,0
0,CASH_OUT,22,428044.4,0.0,0.0,724745.45,1152789.85,0
0,TRANSFER,134,10000000.0,13892156.3,3892156.3,0.0,0.0,1
0,PAYMENT,11,215.54,145706.74,145491.2,0.0,0.0,0
0,CASH_IN,177,141109.98,7063.0,148172.98,957796.33,816686.35,0
0,CASH_OUT,228,175976.33,51242.43,0.0,1170997.48,1346973.8,0
0,CASH_IN,138,48394.99,9176802.79,9225197.77,21058598.07,21010203.08,0
0,CASH_OUT,255,161166.43,50.0,0.0,11049891.12,11211057.55,0
0,CASH_IN,235,12003.95,4064989.48,4076993.43,10111734.79,10099730.84,0
0,PAYMENT,352,10806.99,0.0,0.0,0.0,0.0,0
0,CASH_IN,17,74759.31,9772510.38,9847269.69,321440.0,31518.63,0
0,CASH_OUT,476,37394.15,37394.15,0.0,281667.87,319062.02,1
0,TRANSFER,522,1543975.74,1543975.74,0.0,0.0,0.0,1
0,CASH_OUT,140,145810.98,0.0,0.0,9689930.42,9835741.41,0
0,PAYMENT,330,28618.14,0.0,0.0,0.0,0.0,0
0,CASH_OUT,16,136964.96,0.0,0.0,816236.28,953201.25,0
0,PAYMENT,236,13685.45,176245.51,162560.06,0.0,0.0,0
0,PAYMENT,9,402.66,124402.0,123999.34,0.0,0.0,0
0,CASH_IN,43,76155.56,14593.0,90748.56,1025023.94,948868.38,0
0,PAYMENT,309,14254.35,8828.55,0.0,0.0,0.0,0
0,PAYMENT,212,8654.58,281.0,0.0,0.0,0.0,0
0,PAYMENT,215,7866.84,0.0,0.0,0.0,0.0,0
0,TRANSFER,331,1105778.72,0.0,0.0,2717205.36,3822984.08,0
0,PAYMENT,187,8554.19,83237.72,74683.53,0.0,0.0,0
0,CASH_IN,401,243273.19,174072.89,417346.08,1643417.54,1400144.35,0
0,CASH_OUT,83,365099.76,365099.76,0.0,32745.23,397844.99,1
0,CASH_OUT,205,245100.23,0.0,0.0,1948629.04,2193729.27,0
0,CASH_IN,260,116130.39,2198179.25,2314309.64,193007.64,76877.25,0
0,PAYMENT,348,12527.9,109831.0,97303.1,0.0,0.0,0
0,CASH_IN,395,64059.09,36245.0,100304.09,0.0,0.0,0
0,CASH_OUT,300,250731.54,32052.0,0.0,1802243.79,2052975.33,0
0,CASH_IN,350,261663.9,6070.0,267733.9,7858230.9,7596567.0,0
0,CASH_OUT,226,32233.32,0.0,0.0,435583.45,467816.76,0
0,CASH_OUT,139,282673.3,5540.0,0.0,1898284.66,2180957.96,0
0,CASH_OUT,36,265264.31,189952.26,0.0,1817047.28,2443104.8,0
0,CASH_OUT,128,310873.76,310873.76,0.0,489009.18,799882.93,1
0,CASH_OUT,584,777448.03,777448.03,0.0,76927.01,854375.05,1
0,CASH_OUT,47,61487.67,61487.67,0.0,0.0,61487.67,1
0,CASH_OUT,226,23743.91,135844.69,112100.78,113487.16,137231.07,0
0,PAYMENT,238,3411.23,0.0,0.0,0.0,0.0,0
0,PAYMENT,204,11658.47,240623.0,228964.53,0.0,0.0,0
0,PAYMENT,138,2714.84,0.0,0.0,0.0,0.0,0
0,TRANSFER,534,209340.53,209340.53,0.0,0.0,0.0,1
0,CASH_OUT,206,270227.2,544866.0,274638.8,10212533.21,10482760.42,0
0,PAYMENT,228,3641.16,0.0,0.0,0.0,0.0,0
0,CASH_IN,401,150536.99,81507.0,232043.99,437116.81,286579.82,0
0,PAYMENT,24,2374.04,67953.0,65578.96,0.0,0.0,0
0,TRANSFER,687,3009125.59,3009125.59,0.0,0.0,0.0,1
0,CASH_IN,139,240320.17,3550674.74,3790994.9,340717.2,100397.04,0
0,CASH_OUT,164,238878.57,248.0,0.0,146644.45,385523.02,0
0,CASH_IN,420,114213.11,117998.0,232211.11,0.0,0.0,0
0,CASH_OUT,161,84687.17,30817.0,0.0,299835.15,384522.32,0
0,CASH_IN,595,142242.4,1327668.33,1469910.73,1288143.68,1145901.27,0
0,TRANSFER,525,373884.39,0.0,0.0,503536.46,877420.86,0
0,PAYMENT,164,2613.48,0.0,0.0,0.0,0.0,0
0,CASH_OUT,306,7719.87,21265.0,13545.13,144321.05,152040.92,0
0,PAYMENT,260,34656.08,0.0,0.0,0.0,0.0,0
0,CASH_OUT,355,189199.72,0.0,0.0,197936.07,387135.8,0
0,PAYMENT,332,26985.59,0.0,0.0,0.0,0.0,0
0,CASH_OUT,350,199391.44,41390.0,0.0,40139.83,239531.27,0
0,CASH_OUT,277,250257.57,18682.0,0.0,0.0,250257.57,0
0,CASH_OUT,308,54875.13,68781.0,13905.87,0.0,54875.13,0
0,CASH_OUT,230,58296.34,21171.0,0.0,0.0,58296.34,0
0,CASH_IN,206,74653.49,120880.0,195533.49,268700.27,194046.78,0
0,CASH_IN,260,232051.18,1235371.77,1467422.95,525575.23,293524.05,0
0,CASH_OUT,691,99477.48,6081.0,0.0,1149779.9,1249257.38,0
0,PAYMENT,164,14737.92,0.0,0.0,0.0,0.0,0
0,PAYMENT,356,16642.3,20170.0,3527.7,0.0,0.0,0
0,CASH_IN,185,238459.75,6366.0,244825.75,688821.84,450362.09,0
0,CASH_IN,304,19254.68,21359402.21,21378656.89,171832.79,152578.12,0
0,CASH_OUT,353,2485.94,470222.57,467736.63,446100.87,448586.81,0
0,CASH_OUT,619,595854.2,595854.2,0.0,1794660.91,2390515.11,1
0,CASH_IN,405,204735.22,79453.0,284188.22,1292517.91,1087782.69,0
0,CASH_IN,283,276536.41,2202496.7,2479033.11,663842.27,387305.85,0
0,CASH_OUT,163,162030.07,12490.0,0.0,300224.22,462254.29,0
0,TRANSFER,395,167463.88,0.0,0.0,707823.5,875287.38,0
0,CASH_OUT,613,980310.0,980310.0,0.0,0.0,980310.0,1
0,CASH_OUT,201,120951.52,0.0,0.0,539055.81,660007.33,0
0,TRANSFER,331,150159.23,643.0,0.0,2214566.13,2184510.43,0
0,PAYMENT,287,11558.46,178.0,0.0,0.0,0.0,0
0,CASH_IN,277,277155.03,74946.0,352101.03,0.0,0.0,0
0,CASH_OUT,35,40141.65,0.0,0.0,381001.53,421143.18,0
0,CASH_IN,370,72110.26,1697757.01,1769867.26,574950.88,502840.62,0
0,PAYMENT,225,2513.41,471412.0,468898.59,0.0,0.0,0
0,CASH_OUT,613,327791.14,327791.14,0.0,175013.26,502804.4,1
0,CASH_IN,204,25836.27,3808353.1,3834189.37,111376.58,85540.31,0
0,DEBIT,12,429.03,11243.0,10813.97,617573.16,618002.2,0
0,TRANSFER,724,200482.72,200482.72,0.0,0.0,0.0,1
