window_id,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
0,CASH_OUT,185,132414.63,140279.71,7865.08,732190.18,864604.81,0
0,CASH_OUT,43,28241.8,11811.0,0.0,2340508.29,2368750.09,0
0,PAYMENT,230,14630.17,136390.73,121760.57,0.0,0.0,0
0,PAYMENT,297,11001.38,4292.0,0.0,0.0,0.0,0
0,CASH_OUT,307,210779.59,0.0,0.0,324987.58,535767.17,0
0,CASH_IN,34,113350.22,1513016.81,1626367.04,599840.37,486490.15,0
0,CASH_OUT,702,0.0,0.0,0.0,107777.02,107777.02,1
0,CASH_IN,163,7039.38,41318.0,48357.38,0.0,0.0,0
0,CASH_OUT,17,112546.67,20121.0,0.0,601161.09,251469.72,0
0,PAYMENT,18,4201.52,0.0,0.0,0.0,0.0,0
0,CASH_OUT,401,272381.69,0.0,0.0,370425.71,642807.4,0
0,CASH_OUT,164,73394.45,0.0,0.0,903062.41,976456.86,0
0,CASH_OUT,211,160435.95,0.0,0.0,1189885.82,1350321.77,0
0,CASH_OUT,164,107907.12,117941.55,10034.43,1175786.48,1283693.6,0
0,PAYMENT,11,43461.52,29771.0,0.0,0.0,0.0,0
0,CASH_OUT,353,110415.94,35126.0,0.0,0.0,110415.94,0
0,PAYMENT,381,24430.24,0.0,0.0,0.0,0.0,0
0,PAYMENT,252,20165.25,92.0,0.0,0.0,0.0,0
0,PAYMENT,381,5850.57,13635.51,7784.93,0.0,0.0,0
0,TRANSFER,43,443852.85,0.0,0.0,9861710.1,10305562.95,0
0,PAYMENT,354,11692.14,28783.0,17090.86,0.0,0.0,0
0,CASH_OUT,346,642332.25,0.0,0.0,9210913.6,9853245.86,0
0,PAYMENT,402,41741.1,19827.0,0.0,0.0,0.0,0
0,CASH_OUT,349,222069.64,20689.0,0.0,390406.99,612476.63,0
0,PAYMENT,375,12832.13,0.0,0.0,0.0,0.0,0
0,PAYMENT,277,4125.47,138338.19,134212.71,0.0,0.0,0
0,CASH_OUT,307,167570.66,0.0,0.0,1499363.43,1666934.09,0
0,TRANSFER,306,801237.42,0.0,0.0,1831015.87,2632253.29,0
0,CASH_IN,212,90973.59,3239876.79,3330850.38,266613.87,175640.28,0
0,TRANSFER,182,256814.33,0.0,0.0,440215.75,697030.08,0
0,PAYMENT,204,7452.11,259883.69,252431.59,0.0,0.0,0
0,CASH_OUT,250,156039.36,156039.36,0.0,0.0,156039.36,1
0,CASH_OUT,327,386644.94,62036.0,0.0,771317.49,1157962.43,0
0,PAYMENT,41,8045.05,390245.76,382200.71,0.0,0.0,0
0,CASH_OUT,203,462209.47,60558.0,0.0,688237.93,1150447.4,0
0,CASH_OUT,214,12892.88,55424.0,42531.12,97848.24,110741.12,0
0,CASH_IN,229,364584.21,6549081.33,6913665.54,10416723.71,10052139.5,0
0,CASH_OUT,308,49898.66,0.0,0.0,2285522.07,2335420.72,0
0,CASH_IN,14,37274.66,23616927.16,23654201.82,1010644.12,973369.46,0
0,PAYMENT,140,7948.56,0.0,0.0,0.0,0.0,0
0,PAYMENT,209,4682.02,0.0,0.0,0.0,0.0,0
0,CASH_OUT,36,71301.18,188.0,0.0,3152158.15,3223459.33,0
0,TRANSFER,596,196385.55,196385.55,0.0,0.0,0.0,1
0,CASH_OUT,204,95496.64,0.0,0.0,581082.77,676579.41,0
0,CASH_OUT,12,11534.51,19134.68,7600.17,1193885.62,1096164.19,0
0,CASH_OUT,354,40554.42,288.0,0.0,105776.16,146330.58,0
0,PAYMENT,608,1468.33,2221.25,752.92,0.0,0.0,0
0,PAYMENT,285,10477.36,265570.97,255093.62,0.0,0.0,0
0,PAYMENT,34,7293.43,0.0,0.0,0.0,0.0,0
0,PAYMENT,164,11473.81,0.0,0.0,0.0,0.0,0
0,PAYMENT,216,37961.38,0.0,0.0,0.0,0.0,0
0,CASH_OUT,165,168246.6,0.0,0.0,264721.97,289413.04,0
0,PAYMENT,233,18153.29,81729.0,63575.71,0.0,0.0,0
0,PAYMENT,42,10942.66,280017.5,269074.85,0.0,0.0,0
0,CASH_OUT,80,173782.59,173782.59,0.0,3272453.63,3446236.22,1
0,PAYMENT,209,8322.49,82736.06,74413.57,0.0,0.0,0
0,CASH_OUT,326,171108.56,11122.0,0.0,39849.75,210958.3,0
0,TRANSFER,442,37323.15,37323.15,0.0,0.0,0.0,1
0,CASH_OUT,35,159839.74,47328.0,0.0,664218.09,824057.82,0
0,DEBIT,573,494.19,22306.0,21811.81,93625.14,94119.33,0
0,CASH_OUT,14,188120.79,632.0,0.0,1534870.43,1722991.22,0
0,CASH_IN,358,253436.33,5427077.99,5680514.32,535297.64,281861.31,0
0,CASH_OUT,212,294597.67,0.0,0.0,1378950.78,1673548.45,0
0,PAYMENT,43,17177.75,381619.57,364441.81,0.0,0.0,0
0,PAYMENT,514,7506.17,58659.8,51153.63,0.0,0.0,0
0,CASH_OUT,340,4896179.38,4896179.38,0.0,462959.29,5359138.67,1
0,PAYMENT,36,41072.17,0.0,0.0,0.0,0.0,0
0,PAYMENT,203,12418.77,620683.4,608264.64,0.0,0.0,0
0,CASH_OUT,162,176976.39,0.0,0.0,3843673.73,4020650.11,0
0,CASH_IN,334,191559.31,19114488.87,19306048.18,727711.7,536152.39,0
0,CASH_IN,455,24309.07,3123530.84,3147839.91,1139443.93,1115134.86,0
0,PAYMENT,205,14894.57,106916.0,92021.43,0.0,0.0,0
0,PAYMENT,358,23772.05,99122.96,75350.91,0.0,0.0,0
0,CASH_OUT,260,75717.52,135438.66,59721.14,529676.11,605393.63,0
0,CASH_OUT,306,140914.82,0.0,0.0,1077052.27,1217967.1,0
0,CASH_OUT,50,967153.5,967153.5,0.0,183670.2,1150823.7,1
0,CASH_OUT,133,349623.5,0.0,0.0,6663159.02,7012782.52,0
0,PAYMENT,686,152.29,143919.88,143767.6,0.0,0.0,0
0,TRANSFER,309,556579.94,0.0,0.0,807047.19,1363627.14,0
0,PAYMENT,135,21260.11,0.0,0.0,0.0,0.0,0
0,CASH_IN,133,76930.99,16090277.4,16167208.4,879967.14,803036.15,0
0,CASH_OUT,162,97751.72,146347.0,48595.28,0.0,97751.72,0
0,CASH_IN,201,459479.24,21248.0,480727.24,52428.54,0.0,0
0,PAYMENT,372,4097.28,24446.0,20348.72,0.0,0.0,0
0,CASH_IN,16,220937.79,9911.0,230848.79,28898.0,0.0,0
0,CASH_OUT,346,282276.3,0.0,0.0,483771.29,766047.6,0
0,PAYMENT,330,2998.11,27060.0,24061.89,0.0,0.0,0
0,CASH_OUT,404,322549.12,0.0,0.0,2827112.29,3443654.31,0
0,CASH_OUT,153,155928.72,24693.0,0.0,0.0,155928.72,0
0,CASH_OUT,38,343233.69,0.0,0.0,548752.35,891986.04,0
0,CASH_IN,323,350890.93,1186.0,352076.93,71625.75,0.0,0
0,PAYMENT,159,7218.14,0.0,0.0,0.0,0.0,0
0,TRANSFER,12,820182.4,0.0,0.0,6914361.92,7734544.33,0
0,CASH_IN,9,206948.01,119819.0,326767.01,0.0,0.0,0
0,CASH_OUT,184,37273.67,41578.0,4304.33,107856.99,145130.66,0
0,CASH_OUT,139,122451.57,250668.43,128216.86,4205684.24,4328135.81,0
0,TRANSFER,350,107996.93,81425.0,0.0,4108102.19,4216099.12,0
0,CASH_OUT,306,51389.57,8251.0,0.0,48709.92,100099.49,0
0,CASH_OUT,532,634046.89,634046.89,0.0,985290.65,1619337.54,1
0,TRANSFER,162,209629.35,200165.0,0.0,0.0,85376.09,0
0,CASH_IN,180,65457.54,816839.32,882296.86,8804572.42,8739114.88,0
0,CASH_OUT,17,81799.15,16746.0,0.0,612554.8,466801.52,0
0,CASH_IN,351,59775.72,4869218.28,4928994.0,17373974.6,17314198.88,0
0,CASH_OUT,205,215056.83,2561.0,0.0,0.0,215056.83,0
0,CASH_OUT,304,124754.38,0.0,0.0,267215.93,391970.3,0
0,PAYMENT,302,9448.85,89240.0,79791.15,0.0,0.0,0
0,CASH_OUT,346,192233.34,0.0,0.0,11421050.86,11613284.2,0
0,CASH_OUT,189,280680.59,0.0,0.0,4297967.51,4578648.1,0
0,PAYMENT,249,16991.47,6541.82,0.0,0.0,0.0,0
0,PAYMENT,178,24450.69,123195.03,98744.34,0.0,0.0,0
0,TRANSFER,394,180228.88,0.0,0.0,1397383.22,1577612.1,0
0,PAYMENT,329,55723.87,8333.0,0.0,0.0,0.0,0
0,CASH_OUT,399,266451.78,20591.0,0.0,320401.67,586853.45,0
0,PAYMENT,262,1940.4,10165.0,8224.6,0.0,0.0,0
0,CASH_OUT,397,204572.73,0.0,0.0,247868.26,452440.99,0
0,CASH_IN,164,315082.33,162965.0,478047.33,120480.94,0.0,0
0,PAYMENT,22,11436.58,0.0,0.0,0.0,0.0,0
0,CASH_OUT,333,252271.53,0.0,0.0,422210.32,674481.85,0
0,PAYMENT,159,2445.67,0.0,0.0,0.0,0.0,0
